text,rating,category
"This coffee spoon rest is perfect for my little spoon that I use to stir my coffee.  I have an entire area just for making up my coffee so I always keep my spoon there, but after the use throughout the day, it does start to get messy and now with this little spoon rest, it's less messy and I just rinse everything off at the end of the day.  Not to mention it is really cute!  Fits perfectly where I need it to.  I am so happy I was able to find this!",5.0,Home_Kitchen
"I loved this little popcorn popper -- in the beginning! I have given it a 1-star rating because I can't replace the little silicone cup that somehow came up missing. I'd buy the little insert, if I could find it, but I will NOT pay $10+ on another one!<br /><br />Back to popping on the stove for me since this does NOT make four cups. It barely makes TWO!",1.0,Home_Kitchen
"I bought a different brand before and I saw this one was cheaper by couple of dollars so I decided to go with it. the install was easy but it gets really foggy/oily and show a lot of finger prints and need constant cleaning, almost after every use I have to clean it. looks bad but I I'll use it for now. for sure wont buy again.",2.0,Cell_Phones
"This has been the sturdiest and most protective case I got for my new phone. Unfortunately, it doesn’t work with my wireless charger. I’m still on the hunt for something that’s slender and sturdy and that I can use with my wireless charger.",5.0,Cell_Phones
"I like it and I like the feel of it, but the color is darker than I expected. I'll probably still wear it, just add a bit of lighter gloss to it to dull the color a bit.",4.0,Beauty_Personal_Care
Well I guess this true you get what you pay for I paid for nothing I got nothing. no where did they give you the size this thing fiit in the palm of your hand  so tIny.,1.0,Home_Kitchen
"I was very impressed with the quality of these cookie cutters.  I have an Etsy shop where I sell sugar cookies, so I use a LOT of different cookie cutters.  I'm always keeping an eye out for unique cookie cutters to add to my collection and when I saw these on Amazon I just had to have them. My three year old daughter is really into Batman (although she's never seen the cartoon or movie, lol) and I knew she would get a kick out of these cutters.  For the price, I wasn't expecting much.  Typically the cheaper cookie cutters are very flimsy and aren't worth a dime. Both of these cutters arrived in their perfect shape.  I believe they arrived in a manila envelope lined with bubble wrap, and I kept my fingers crossed when I took them out because I was expecting them to be misshaped.  They were perfect!  I have not made cookies with them yet, but we have made jell-o jigglers MANY times and they work perfectly.  I have no doubt that they will work just as well with cookie dough. They are very sturdy. If you're considering buying batman shaped cookie cutters, do yourself a favor and pick these ones!  Typically cookie cutters that are of iconic characters or symbols are fairly expensive, that is why I was worried about the quality of these, but I was very wrong. This is a great deal!<br /><br />I received this product for free or for a discount in exchange for a fair and honest review.  All opinions stated here are my own true thoughts about this product. I take reviewing products very seriously, as I always read other reviews before purchasing any products myself. I rely on honest reviews heavily when making purchases on Amazon. I would also like to note that I only choose to receive products at a discounted price in exchange for my unbiased review if they are products I was already interested in and thinking about purchasing.",5.0,Home_Kitchen
Love this product. I keep ordering. Best value.,5.0,Health_Household
"I'm amazed that this was a best selling item as it didn't work on my hair at all. It fried my hair when used on the &#34;half way&#34; temperature and didn't curl it at all. Not a good flat iron for a beginner. Very disappointing purchase in so many ways. My hair looked better BEFORE I used it as there is absolutely no bounce after using this ...even if you are trying to create volume. When I went to just give up and straighten my hair it also didn't even straighten. Snags a lot. Terrible product for me. I have medium thickness, relatively long hair. Definitely a no.",1.0,Beauty_Personal_Care
I just needed a battery replacement for my wrist watch. This is perfect.,5.0,Health_Household
Just don’t like material looks so cheap .,1.0,Health_Household
"First drop from my lap in my car to the concrete it cracked! Easy to install easy to crack.... not worth it, next time I'll get otterbox for real protection....",1.0,Cell_Phones
"Update: The spa stopped working after 5 uses. It just won't turn on anymore, and I've tried everything. I used it on a concrete floor, so it wasn't like the air intake was blocked or anything. Bummer. Just FYI, there is a 24-month limited warranty against defects in material (exchange the foot spa at the store where you purchased it along with proof of purchase).<br /><br />The foot spa is very noisy when on and only keeps the water warm for 10-20 minutes.The foot spa is a plastic container that is 13.5&#34; wide x 17&#34; long x 6.75&#34; deep. The cord is about 79&#34; long. You must fill the spa with heated water at the temperature that you desire. The spa will not heat the water up, but merely uses heating to slow the loss of heat from the water. They expect that you won't use it longer than 10 minutes, and the water does go from &#34;warm&#34; to &#34;getting cool&#34; in the 10-20 minute range. While the bubbles massage your feet and feel nice, after 20 minutes, my feet are tire of the bubbles anyway so I quit. The bubbles come from the darker strip along the bottom of the spa, and whatever makes the bubbles is very noisy. It's hard to hear a normal-level conversation over the noise. There is a maximum fill line. They say the spa takes 2 quarters, but it was more like a gallon if you fill it to the max fill line. I usually use 3 quarts. You can add bath oils as they suggest wiping the spa clean after use, 'especially if you use bath oils.'<br /><br />The spa also has a plastic foot massager that's attached to the center of the spa, plus a fine-grain pumice stone that can be stored on this center area. The 5 piece pedicure set was a bag, a large nail clipper, 2 toe spacers, and a nail brush. The nail brush had soft-ish bristles and works fine for cleaning under my nails, but the rest of the set didn't look very sturdy. The clippers were fairly sharp.",1.0,Beauty_Personal_Care
These things work well.  My only complaint is they are too sticky.  When i pickup my phone the pad comes with it and I have to peel it off my phone. After a few weeks it now works as anti slip and is no longer acting like double sided tape.,4.0,Cell_Phones
I love the artwork but it comes just rolled up instead of stretch framed or what’s known as “ wrapped frame” on wood! Bummer!!!!,5.0,Home_Kitchen
I always like the delica beads I purchase here.,5.0,Electronics
"My skin has become more sensitive with the transition from cold, dry air to warmer weather. This cleanser is gentle and leaves my skin feeling cleansed but not stripped. It didn't cause any redness, sensitivity or irritation.",4.0,Beauty_Personal_Care
I know the artist who created this design. She did not give her permission for her art to be used.  Please do not purchase this case.,1.0,Cell_Phones
"I would give it 5 star but because it’s clear, I can see it getting stuck to the phone which just annoys me.",4.0,Cell_Phones
"Nice hand can opener for $8.99. It is a little heavy for this type of opener,<br />This is a bit different then what i was using.<br /> Does not take the lid off as smooth as I’m use too, that can be used again when your not empting everything out of the can..<br />This is easy to used, and the sharp blade opened the can easy..although the lip that gets the lid up did not work good for me,<br />Or it was the can i was using!<br />I like that I can open a gal water bottle with this, it has a bottle opener,, and comes with two extra blades.<br /><br />But this does not come with any directions on how to put the new blades in when you need them,<br /> and No direction on The extras also,<br />Well, looking at this I now see you just have to use a Philips screw driver to put the new blades in.<br />I’m older, and not real handy without directions..<br /><br />That said, this can opener opens a can easy..<br />Now that I think about it, why does this come with two extra blades! Does that Mean these blades get Dull Fast?",4.0,Home_Kitchen
"This is a very convenient way to take calcium, because every other tablet supplement I've ever purchased for calcium has been a very big pill that was extremely hard to swallow. In contrast, these pills are of medium length and quite slender.  As a result, even though in general I have a terrible time swallowing pills, I have had no problem with these tablets.<br /><br />On the negative side, these tablets contain calcium carbonate rather than calcium citrate, which is much more bioavailable. In addition, whenever I take calcium in a pill form instead of a powder, I am hit with a lot of excess ingredients, which is an uncomfortable downside to the convenience of taking pills. None of these excess ingredients in this particular pill are absolutely horrible, but the titanium dioxide in particular is not very desirable.",4.0,Health_Household
Down is the best pillow I can’t sleep without them.,5.0,Home_Kitchen
"Like some others here, I've been a Spigen case person for my past 4 (plus) phones. I was willing to trade the bulkiness for a case that had a built-in kickstand and felt like I wouldn't drop my phone.<br /><br />This new case (I ordered the blue) is just slippery. My hands are clean and dry. The case is ~24 hours old. No matter how hard you grip it, your fingers slide. I know, you're probably thinking that this was always how they were designed. It was not. I've held both my Spigen iPhone 12 Pro case and 13 Pro case in the same hand and the 13 Pro is definitely slippery. I've also tested my theory against my Xr and the outcome is the same; the new case material is different you cannot get a good grip on the case.<br /><br />It looks like this will be the first phone I have in quite some time where it's not in a Spigen case. Had they not made the case slippery feeling I wouldn't even be writing this review. But, they did so here we are.",2.0,Cell_Phones
"BEWARE when you buying this soap-sometimes they will send you a bottle containing a COUNTERFEIT product!!! I use this soap ALL THE TIME and definitely can tell the difference-the real soap is pure white, smells nice&pleasant, lathers well and keeps your hands soft and moisturized. While the Fake garbage they pour into these bottles is yellow, smells rotten and really dries out the skin. Its a real SHAME that Amazon does this to us during the pandemic when we have to wash our hands frequently and use lot and lots of soap. Very disappointed with Amazon 😕👎🏻",5.0,Beauty_Personal_Care
"I needed a good handle for my tumbler and this one works great. It is nice and heavy duty, stays on my cup with no problems and I can remove it when I need to. I like that I can change the handle with different ones so I can match with what I am wearing or whatever I want. I also like that I can carry my drink with me and still be able to carry other things too because it is hard to carry many other things and carry a tumbler at the same time. Great handle and will last a long while.<br /><br />I also want to mention that both rings fit my cup very tightly the further you push it up on the cup and when pouring something out of my cup, the cup itself doesn't slip out. Just make sure the handle is pushed up on the cup and you won't have any problems. If it isn't fitting snugly to your cup, then your cup is probably too small for the handle. Just an FYI.",5.0,Home_Kitchen
my husband had severe ringing in his ears.  started using this and it's almost completely gone!,5.0,Health_Household
Extremely strong smell!! It’s unbearable . Sneezing all day.,1.0,Beauty_Personal_Care
My husband loves this! The heat is amazing.,4.0,Health_Household
Image is blurry -- a bit low resolution for its size and price.,4.0,Home_Kitchen
"3 years ago my husband had a really bad car accident and broke two bones in his back. After his surgery he has been in pain. He says the pain level is about an 8 everyday. He has tried injections, medications, physical therapy, TENS unit, heat therapy, and cold therapy. Nothing works. I was browsing and decided to try it. I ordered the black mat and pillow which were cheaper. I thought it's only $20, so why not try it. I had already read reviews about leaving on a thin shirt. As soon as he got home from work the day it arrived, I had him to use it. He used it for about 15 minutes. Afterwards he said his pain level went down to a 3-4. I decided to try it as well. I have scoliosis and sometimes have pain in my back. I also sit at a desk for about 8-10 hours per day. I have a higher tolerance for pain. I ended up not needing a shirt to use this.  It was strange at first to lay on the mat, but I got used to it. I don't care for the pillow, but that is because I have eczema on my neck and it irritated it. I was on the mat for 15 mins, and felt great when I got off. I didn't have any back pain. My husband did have to help me get off of it. The second time I used the mat....I can't even tell you how long I was on it. I fell asleep. It was so relaxing and calming. I will continue to use this mat, and so will my husband.",5.0,Health_Household
"These really take joint pain, and I have a lot,  away in less time than I expected. Now I am moving much more!<br />,",5.0,Health_Household
"This worked great when I first got it . We used it in our hotel room to sanitize the room so we felt more comfortable traveling during this pandemic. I put liquid Lysol and just push the button and sweep the room. The gun has a violet light that turns on when you mist the room or objects. I also use this on my groceries. It makes sanitizing super easy. HOWEVER after the first day of use, it broke. The bottle that holds solution broke the connection on the gun where it screws in. Unfortunately  it no longer works. This is a poor design. If you have this product- TAKE OFF the bottle when traveling. I had it in my suitcase - laying down safely (Or  so I thought ) somehow it broke. My suitcase was handled with care so it did not break from abuse. I think it’s just a poor design. Disappointed because it was not cheap and o really liked it when it was working .",1.0,Home_Kitchen
They are serving the purpose. If I will need some mor,5.0,Home_Kitchen
"I see some poor reviews for this product, but I have been using it for a few months now without issue. It's well-made and works as advertised.",4.0,Cell_Phones
"I must have ordered the wrong one because I could not use my ear plugs until I made a hole in the case, because there wasn't one on the case.",4.0,Electronics
"These arrived right on time.  I had a girlfriend that mentioned things were going on down there and it sounded like she was starting to develop a yeast infection.  I gave her some of these and after just a few days, her symptoms disappeared.  I don't know if it would work for a full fledge infection, as I think hers was in the beginning stages, but it definitely stopped her from getting worse.",4.0,Health_Household
"Vitamin C serum is a must in my skin care regimen. I’ve tried many different brands over the years and have learned some things along the way. First, Vitamin C serum should come in a dark bottle as it is light sensitive. This serum comes in a clear bottle. Next, Vitamin C serum is typically colorless. Sometimes, other ingredients are added that add some color, but true Vitamin C serum shouldn’t be colored. This one is an odd yellow color. This serum also has a scent, and not a pleasant one, in my opinion. I see that the last ingredient listed is fragrance. I’m someone who prefers my skin care products be unscented, but even so, this scent seems sort of off to me. The serum is also much thicker than what I’m used to with Vitamin C serums.<br />I did try a drop on the back of my hand just to see how it felt on the skin, and I will say that it absorbs very quickly leaving behind no sticky or greasy feel. Still, this serum isn’t for me.",2.0,Beauty_Personal_Care
No need to deal with empty soap shelves at the market.,5.0,Beauty_Personal_Care
"I have been using a natural boar bristle round brush forever, and I thought I loved it!<br />Just using this brush one time, I’m in love with this ghd brush..At first I noticed it was a bit heavier then my boar brush with the wood handle,  but got Use to this real quick, as my hair dryed faster with this ventilating brush, and my hair looks good.<br />I also thought it might be too big, but My hair is almost to my shoulders . The size is just right, almost the same size as my other brush.<br /><br />The one problem I have with this brush is, are these types of nylon bristle going to split and ruin my hair?<br />It’s too soon to know, but if I notice that it does, I will be back with a up-date",5.0,Beauty_Personal_Care
I really like the look and the feel of this shaver set.  The main shaver is a nice weight.  I like the feel of it in my hand.  I'm able to move my hand around with the shaver and still have it feel comfortable to hold.<br />Shaves nice and clean.  No hair pulling at all.  I really like the digital display.  Can just look and see how much time I have left before I need to recharge it.<br />The T-trimmer is especially nice.  I just like the shape and the feel of it when I am doing more edge work.<br />Nose trimmer is just a nose trimmer.  I like it.  Does a nice job cutting the nose hairs without pulling.<br />Just an all around great set to have.,5.0,Beauty_Personal_Care
I broke my shoulder and so could not manipulate a regular band on my watch. I was very excited to get this it’s actually very comfortable but after only a couple of uses I took it off and the “pins” that hold it in to the Apple Watch connectors came off and My watch slammed to  the floor.,2.0,Cell_Phones
"I don't understand why they would make a great blender to make smoothies and then not make a cup with an opening big enough to drink a smoothie.  I love the setup of mixing in the same cup you can use to drink. But it you need a sundial to see how long it takes to drink out of it, then it is really an added convenience? They just need a wide mouth top for the cup and the problem would be solved.",1.0,Home_Kitchen
"I was truly disappointed in this product.  For starters, the aqua is not aqua, but a greenish grey.  The grommets are a nice chrome finish, but a couple were actually pulling away from the fabric.  Opening them up the polyester fabric has a linen weave, and the packing wrinkles were a nightmare to steam out-I wouldn't recommend an iron on these.  They do deflect a great deal of sun, however there are small pinholes in the fabric that cause light to seep through, which to me kind of turned me off from them, especially since they are sold by the panel and not the pair, and for the cost I would expect a better quality.  Not pleased with this panel at all.",1.0,Home_Kitchen
I love this band but it broke in a couple of weeks. Amazon customer service helped. Makers customer service sucks.,5.0,Cell_Phones
"Bluetooth was supposed to give me a prompt to pair ""W7"", but did not.<br />I couldn't pair with my laptop, nor could I pair with my phone.<br />Too bad.  I liked the design of the headset.",4.0,Electronics
"The package that this was in was lost by Amazon. As the Vine member I am required to evaluate it but I never received it.<br />I guess my evaluation would be how much I wanted to try this! I have tried numerous other Eden's gardens essential oils and essential oil blends, and my evaluations have always been four and five star. I was looking forward to this because I have a difficult time with sleep and I was hoping it would help.<br />One thing that Eden's garden always does is send a tiny little sample oil of a different blend, so that's a nice thing that they do.<br />Based on what I was expecting I would rate it five stars, but take into consideration that I haven't actually used it. I was looking forward to it.",5.0,Health_Household
Perfect for picking up dog hair!,5.0,Health_Household
"Nope. Tried these. Sweated like a boar in church. Also scratchy.<br /><br />These feel nothing like my Bamboo blanket. Followed washing instructions, but still feel scratchy and cheap.<br /><br />Color is nice.<br /><br />I wish I could return these because they’re not even worth the taxes I had to pay on them.",1.0,Home_Kitchen
I am completely satisfied with the performance and price of this prodcut. If there is a flaw I haven't found it yet.,5.0,Electronics
"While this has a pleasant smell, it doesn't work for me. I received this product at a discount in exchange for my honest review and do not like the streaks it leaves. I also couldn't get the spray nozzle to screw onto the bottle making it very difficult to use. (I had to hold the bottle with one hand to spray with the other.) After scrubbing quite hard with my lint free cloth, there were still streaks on my mirror. I'm sorry but I don't recommend this product. I'm hoping mine was just a lemon - so to speak.",2.0,Health_Household
"This is so much better than my old blood pressure monitor that had the cuff, tube, and large read out box. I love that it came in a nice box for storing it that I can easily grab when I need to use it. The Bluetooth feature is nice, along with the app that keeps up with your readings. I also have this brand's Bluetooth scales that keeps up with my weight readings, as well. The readings seem to line up around the same as what I get from my doctor's office.<br />I'm not sure why, but it seems a little cumbersome to tighten the cuff on this one. I haven't checked it against my other one, but it almost feels like the way you pull and tighten it is backwards, because I have to reach around to the outside of my arm to try to tighten it. I believe with my other one, I would pull the cuff from underneath and upward to tighten it. It seemed a more natural direction and feel to tighten it than this one does. Also, the writing on the digital screen is quite small. I have a sight impairment, and even with my glasses it's very hard to see. I can see it well on my phone, but if I just want to use the device, I have a hard time reading it.<br />I'm really pleased with this blood pressure monitor. I wish it were a bit easier to put on my arm and to read it without having to have my phone on. Maybe they will keep those things in mind for the next model. Otherwise, I definitely recommend it.",4.0,Health_Household
"I’m disappointed this time. The first time I bought from the company, it was excellent, the peppermint was strong, but this time it seems much less potent. The two additional small bottles that come with it, especially the Signature Zen is amazing, which was better than what I really was looking for.<br /><br />I’m not sure if they changed the Peppermint on purpose or I just got a bad batch.",2.0,Health_Household
NOT what I expected. It is just glitter not eyeshadow. Disappointed.,2.0,Beauty_Personal_Care
Wonderful product! Life changing! I will never be without it!!,5.0,Health_Household
The hat was huge but the hair was fantastic,1.0,Beauty_Personal_Care
"I have been using the roll-on version of Auric Egyptian Goddess for years and absolutely LOVE the scent—it is signature “me.”  When I saw this larger version advertised (at less cost than the roll-on) I truly expected I would get the same product.  NOT SO!!!  This fragrance is so weak I cannot even smell it.  Even my husband,, who is very sensitive to fragrances) said he could not smell it.  I will not purchase this product again.",1.0,Beauty_Personal_Care
"It is lower,  so I used it as a piano chair. Not quite as gold as I expected.",4.0,Home_Kitchen
"best wireless keyboard and I have tried a lot. light, durable, reliable.",5.0,Electronics
Pu company logo stickers on them...looks sharp,5.0,Health_Household
"This was perfect for my most recent 4 day cruise. It contains a facial wash, an exfoliator and a moisturizing cream, everything I needed to keep my regular beauty regimen going while I was away from home. Perfect to pack and use, really nice moisturizer, too. Kept my skin looking optimal! I will be buying another set as I will be doing an extended trip to visit with family in July. Highly recommend!!",5.0,Beauty_Personal_Care
I purchased for my friend’s birthday!<br />She was beautiful!<br />Great purchase!!,5.0,Home_Kitchen
"I bought this system to clear up my oily acne prone skin. When I first used this product, it worked great, but after a while my breakouts were unmanageable. One of the issues is that the pad is VERY abrasive and TOO MUCH oil was removed with each use.",2.0,Beauty_Personal_Care
"what i really like is how big and strong they are and they are moist.  I measured them against the wipes i'm currently using and these are a full inch bigger.<br />They are plenty moist and clean well.<br />on to the mint topic, I love it.  it does tingle but you do feel fresh.  I have to admit i'd never seen a bathroom wipe with a minty scent but I like it.  However, the rest of my household did not like it but since it's my opinion this time, I love it.  I do have to admit, I do use these wipes in other places other than the bathroom.  I always have wipes in my car and my office drawer.  I actually put a pack of these in our changing house by our pool and my husband took a pack for his man cave, where he does woodworking and all kinds of projects.  These things are very sturdy and really can take a beating, not that you need them to take a beating in the bathroom I hope, but for the other uses, they are fantastic.  I really like that they are very moist.  the open and close top is fine too.  The only thing I'd say would be a deciding factor is if you want a minty-fresh feeling in the bathroom.  If you use them for other purposes like I do, the minty thing is fantastic.",5.0,Health_Household
It would be wonderful if it stayed connected.  Disconnects from my iPad constantly.  Green light goes out every few minutes and I have to reconnect it.  Fully charged.,2.0,Cell_Phones
One of the best Mascaras I've tried!,5.0,Beauty_Personal_Care
"I really love the idea of whole food based vitamins like this. The pills look like a compressed block of dehydrated foodstuffs,  and it is a nice change from the pills that are loose powder inside a capsule, just because sometimes you want to take a pill at the end of a meal,  but don't want to be burping up powder,  which can happen sometimes.<br /><br />I can't honestly tell if these b vitamins are dissolving well and affecting my health in any way, but I would expect so.  I've been stressed out the last few days and I often take the b vitamins for stress,  and I haven't had any of the eyelid twitches that sometimes come when I am stressed and depleted in b vitamins.",5.0,Health_Household
"I got this item because I have issues with thick, cracked calluses on the soles of my feet, and I holed this stuff could help out. I apply it three times a week, and while it hasn’t completely alleviated the problem, it has reduced it significantly. My feet are still rough and callused, but the calluses can’t build up enough to become deep and leave painful cracks. My only real complaint is that it stings on my legs when I’ve shaved within the past few days, but I guess that’s to be expected.",4.0,Beauty_Personal_Care
"Added to my home with no difficulty, great price for a simple, singular purpose.",5.0,Electronics
"when I read through the instructions before first use, I was a little worried about how strong this product was supposed to be compared to what I usually use. I planned to only leave on the recommended 30 seconds and had everything set up so i could neutralize quickly in case it started burning.<br /><br />In my case, I let it stay on more like 90 seconds because I couldn't feel it doing anything. I would've gone longer but it was the first time. I didn't experience any tingling or get a nice rosy hue that usually happens when I do other peels.<br /><br />My advice is to take care in using it the first time in case I got a bad batch or something. 17% should be far more aggressive than anything I've used at home and this was probably the mildest one I've used. Wouldn't buy again.",2.0,Beauty_Personal_Care
Perfect to use as part of our craft activity,5.0,Home_Kitchen
Too flat. Just like all the rest.,2.0,Health_Household
Best case I ever had thank you.,5.0,Cell_Phones
"I have had this keyboard for a few months and liked it a lot. Today it started malfunctioning and became unusable. Anytime I would even slightly lay my wrists on the wrist-support, it would type a dash. I could not get it stop, so now I have to get a new keyboard.",2.0,Electronics
We did not have any problems with the desk and now we have this error. We've powered it off and on now we are not sure what happened or how to fix it. It will now not go up or down.,4.0,Home_Kitchen
Add a headphone jack to the remote and I will buy one.,2.0,Electronics
Excellent speaker.  Connected to my tv and it works  so well,5.0,Electronics
"I love this little tablet!  I can't give a full review since I've only had time to get started with it and take a few photos.  I love it!  It's a great size.  After going through start-up, I just had to sign into my google account and everything from my google account is available.  It's fast and clear.  I'm not used to a table so I have a lot more exploring to do.<br /><br />UPDATE:  I went to purchase some movies from amazon and I can't download them on to this device. Apparently, Asus isn't compatible with amazon movie downloads.  It is an android device but not manufactured by android.  Therefore, I am dropping it down from 5 stars to 2 stars.  Very disappointed in this.",2.0,Electronics
"Do not buy this poacher!!  There has to be something better than this out there.  I bought mine at Bed, Bath, & Beyond.  Similar price.<br /><br />Cons:<br />-Handle is not insulated - so you need an oven mit to touch it<br />-Knob on top of pan is not insulated - so you need an oven mit to touch it<br />-Egg cups are plastic so it takes WAY longer to cook eggs than with metal cups<br />-Egg cups have small diameter making the eggs to small to fit on typical english muffins.<br />-Pan is super cheap metal and super thin.  I'd never use it to cook any real food because of its thinness<br />-Water collects in the cup - maybe dripping off top of lid?  Not sure how it's getting in there.<br /><br />Pros:<br />Can't think of any.<br /><br />This is the most poorly thought out egg poacher I've ever used.  I used to use my mom's all the time.  Very similar design - so I thought.  Hers has metal cups the same diameter as an english muffin.  It would take about 3 1/2 to 4 minutes to make two eggs.  I've tried 4 minutes, 6 minutes and 7 minutes with this one so far - all times made eggs too runny.  I had to use just as much butter with these plastic cups to keep the eggs from sticking as my mom's 40+ year old model that is not non-stick.<br /><br />Burned my fingers taking lid off - who puts metals knobs on pans these days???  Can't get little plastic cups out of pan with oven mit on.  They are too hot for bare fingers.  I don't have tongs yet.  So frustrating!!<br /><br />More than a table spoon of water comes out of the cup when you try to tip it onto your english muffin (Yuck!)<br /><br />Takes FOREVER for eggs to cook.  In the end they are too tall and not wide enough to sit on an english muffin and go sliding off the muffin.  (Sometimes it will slip off the muffin and plate if you try to carry your breakfest on a tray somewhere.  It's NOT fun cleaning runny egg off a carpet!!)<br /><br />DO NOT BUY THIS - any of the other models I've looked at on Amazon appear to be better thought out.  I should have looked here first.",1.0,Home_Kitchen
These ornaments are so beautiful and I can't get over how amazing they look on my tree. I have always been in love with this vintage look ornaments and they remind me of the ones that were passed down to me from my grandmother. I love these and the colors are absolutely beautiful.,5.0,Home_Kitchen
They are a perfect fit and I am very happy with them.,5.0,Health_Household
Perfect for my coffee/wine bar.,5.0,Home_Kitchen
The product had great sound quality. the noise cancellation is not really a feature on the headphones but is do to the fact that they are so loud and thats why I say they are not the best for working out because you cannot hear anything else.,5.0,Electronics
"I love these flowers! The color is absolutely perfect and they make me happy every time I look at them. I keep the lid on and have them on my kitchen island as a centerpiece. The only downside is that there was a tiny bit of cracking on the lid, but you only notice if you inspect it really carefully like I did.",5.0,Home_Kitchen
"But, I want to get practice in and this is perfect. I got the tattoo skin pieces to practice with and some pigments. This is easy to hold and I like that it is wireless power supply.",5.0,Beauty_Personal_Care
"So I think I was expecting a coffee alternative. This is instant coffee with mushroom powder. It's terrible, as all instant coffee is. I love the benefits of the various superfood mushrooms, but this mix just does nothing for me. It's not even palatable.",1.0,Health_Household
A perfect match to my bedroom decor.,5.0,Home_Kitchen
They leave such a horrible taste in my mouth gave them away,3.0,Health_Household
"I bought these because my kids are always losing their styli!!  They not only are a wonderful price, they work great too!!",5.0,Cell_Phones
Excellent and happy with our purchase! Thank you for selling top quality!,5.0,Home_Kitchen
"Nice design, looks good, very plain and simple and functional.  Except for the clips on the back!  I noted in reviews that some people said they work fine and other said they were too stiff.  I decided I'm reasonably strong so I would go ahead and buy it.  But, for me, they are utterly impossible.  I have not been able to slide this on a belt or waistband because the clips are so strong and stiff.<br /><br />I kept it because I like the clean and simple lines and the pouch itself, but will only use with a slide through belt - I can't clip in onto anything!",2.0,Cell_Phones
This is an awesome haircutting set! I never realized how much I needed haircutting scissors until I started trimming my kids hair and these scissors are like a hot knife through butter. I was amazed! I highly recommend this product!,5.0,Beauty_Personal_Care
"I found the stand was not totally level. I had to twist it a bit so my computer was not crooked, which was difficult because the stand was so stiff and hard to adjust. Once I got that sorted out it worked.",4.0,Electronics
The case looks absolutely adorable in the photo. But when I received the case I was so disappointed. The case itself was very flimsy before I even put my phone in it. After using it for a few days it wouldn't even stay closed. The material looks nice but within a week it looked dingy and yellowed. I am very careful with my phone and cases and especially this one since the front is white. I tried cleaning the case with a cloth and a gentle soap but to no avail. Needless to say I have changed my phone case only after about a week. I wouldn't order this case again.,1.0,Cell_Phones
Taste like slime. Flavorless slime. I’m sure it’s great for you.,2.0,Health_Household
This is my favorite sunscreen-not greasy and smells amazing,5.0,Beauty_Personal_Care
Amazing little gadget for the price!!!!,5.0,Electronics
"Viola is my fave!  It's a stunning shade that gets lots of attention!  I only wear Stila lip paint.  I work with a mask on and it never smudged or budges, lasts even through lunch!",5.0,Beauty_Personal_Care
Perfect !! I suggest you buy a screen protector,5.0,Cell_Phones
"This is the 2nd LifeProof case I've purchased, and it is hands down the best case I've ever used for my iPhone.<br /> I'm extremely hard on my phones. I drop it all of the time, toss it in my black hole of a purse etc& it's even gotten splashed with water (I'm not brave enough to submerge it in water, but I think my phone would survive)...and the case, and my phone have always looked brand spanking new.<br />I used to use the OtterBox cases, and after a period of time, the case would start to come a part, and break around the corners. My screen has also been broken twice in those cases. So far, 9 months, the LifeProof has surpassed the OtterBox in so many ways!<br />The Lifeproof is a huge upgrade in the case/protection department. It doesn't just &#34;cover&#34; your phone. It really keeps it protected from dirt/dust, dog hair, and the worst of them all-water! While it's doing its job, keeping my phone safe, it also hasn't gotten dingy or dirty looking on the outside. You can look at people's phones/cases& see how much of a beating they take, and with this case, it always looks good.<br />I'm having to replace my case because I had to take the case off of my phone (downside of the case it that it's hard to remove), and it fits so snug, that the screen protector tore when removing it. I've seen this happen to 2 others with the same exact case, just last month. I guess removing the case wasn't in the makers of LifeProof when they came up with the design, but at this price, you'd hope it wouldn't break like that! I didn't think it was that expensive the 1st time I bought it..but I paid for it because I couldn't imagine going back to terrible phone cases.<br />Expensive, but it's a must for me!",4.0,Cell_Phones
"I needed this in a bathroom window in our cabin. I want light in there, but privacy because.... bathroom. This stuff was reasonably simple to install - measure, mark and cut with scissors and place. It's not an attractive look, but it solved my problem and I can live with it. Hopefully, this will survive our West Texas summer heat.",5.0,Home_Kitchen
Perfect fit and works great! I would recommend!,5.0,Electronics
"This works great for upset stomach and headaches which I have both being I suffer from Crohns and migraines. It doesn’t take them away or “heal” it but when I feel something coming on, it does slow it down or stop if I catch it quick enough.",5.0,Health_Household
"I'm a Sangean fan. I have a desktop model in my bedroom and living room, both of which are excellent. This radio, however, misses the mark. There are cheaper radios in this class that deliver MUCH better sound and performance. Do yourself a favor and keep looking.",2.0,Electronics
Just the perfect amount of padding and protection for my little Chrombook.  I know its not an expensive MacBook but it’s mine and I really enjoy using it!,5.0,Electronics
Just got back from Florida and I love the memory foam and beads in this travel pillow so much that I just purchased a 2nd one for my gf! The price is excellent too!  Thanks!!,5.0,Home_Kitchen
